,0,1
0,7378.0,9116.070834130049
1,11924.0,1704.925919510424
2,4013.0,6223.247269675136
3,29658.0,3394.14778611809
4,1810.0,3755.533607877791
5,15166.0,2792.7322973944247
6,16541.0,12300.208005011082
7,4326.0,3482.443521641195
8,8008.999999999999,4144.360986866057
9,4775.0,9855.173418015242
10,5176.0,8838.771330684423
11,272.0,8396.04453663528
12,2100.0,13384.592477843165
13,492.99999999999994,6210.511890888214
14,3932.0000000000005,5275.105588331819
15,3123.0,5826.390880100429
16,8807.0,4255.187859684229
17,868.0,16231.85129031539
18,32722.999999999996,4129.688391938806
19,89.0,3077.471612047404
20,3506.0,3548.159445028752
21,13465.0,17807.853352427483
22,3051.0,5501.740746900439
23,99.0,2817.9301357753575
24,18424.0,3155.047829862684
25,3801.9999999999995,7529.377311423421
26,11522.0,7079.753568798304
27,6848.0,8566.539962157607
28,2990.0,9594.178498253226
29,14713.0,7376.401427611709
30,4160.0,6597.891352787614
31,5840.0,6727.594286233187
32,1081.0,6819.736396923661
33,1597.0,5897.623639665544
34,987.0,6281.940625138581
35,4558.0,5276.723973639309
36,453.0,6813.65055398643
37,4591.0,4695.839702673256
38,4865.0,7487.988818243146
39,2904.0,9414.960711359978
40,3511.0,4936.969336010516
41,6462.0,2159.0186076425016
42,2149.0,3929.7699818387628
43,12269.0,8898.833958297968
44,1693.0,9437.46761751175
45,437.0,9619.67561250925
46,1998.9999999999998,4224.612407922745
47,2251.0,3481.941681910306
48,626.0,4836.250250808895
49,3534.0,6268.552280806005
50,9600.0,6578.176554515958
51,1497.0,2152.422210264951
52,2723.0,15687.762648105621
53,7744.000000000001,1581.9921897538006
54,3323.0,2400.6583703123033
55,2606.0,2460.2927018404007
56,714.0,2869.322902828455
57,13217.0,2947.5153143666685
58,6366.0,3359.4052153714
59,4014.0,3633.9557593762875
60,1676.0,3195.204785812646
61,2998.0,3670.2217038422823
62,22086.0,4537.53679330647
63,3777.0000000000005,9911.043632730842
64,873.0,14055.86656524241
65,32085.0,18125.84077143669
66,3735.0000000000005,4111.673599667847
67,34407.0,15150.133943676949
68,7185.999999999999,8006.397549852729
69,6567.0,10067.447585657239
70,4099.0,11884.378630235791
71,2012.0,9419.864754676819
72,7385.000000000001,11609.19871416688
73,3204.0,13745.819309294224
74,3492.0,8885.552741125226
75,2413.0,3974.081941202283
76,623.0,7438.114323616028
77,2054.0,4558.6361676082015
78,4405.0,4110.326008014381
79,1025.0,2932.3731878995895
80,3119.0,3420.884302098304
81,1737.0,4744.125144429505
82,269.0,3992.5745546147227
83,859.0,3737.7543253153563
84,1198.0,2591.957720231265
85,3758.0000000000005,2748.194393247366
86,1864.0,3066.76527268067
87,22216.0,3206.556651338935
88,3987.0,5367.5465497896075
89,8186.999999999999,6803.1461408138275
90,5025.0,2438.372444421053
91,40875.0,2067.788140580058
92,2571.0,13155.858137071133
93,1831.0,13187.359473571181
94,1980.9999999999998,5679.694688372314
95,1716.0,8514.712522402406
96,16.0,7554.837016195059
97,2589.0,5922.127702154219
98,2525.0,7842.791420966387
99,16.0,5755.048867836595
100,2546.0,8133.501374348998
101,9271.0,2998.487437274307
102,2140.0,2593.3157270252705
103,176.0,2932.8916068337858
104,4779.0,2551.487672403455
105,5123.0,2390.0459797643125
106,361.0,2709.029001187533
107,3359.0,2901.2034354656935
108,14423.0,2047.412087161094
109,175.0,3631.0110378041863
110,13164.0,3934.4686980992556
111,2209.0,7955.53765539825
112,2972.0,17296.283754736185
113,1217.0,21073.374856591225
114,6245.0,15204.139635682106
115,14138.0,11971.756983175874
116,483.0,3419.733322791755
117,2909.0,6513.413510210812
118,17386.0,15889.823176294565
119,1233.0,6184.295069165528
120,1189.0,12656.758650913835
121,3741.9999999999995,4560.888388611376
122,7327.000000000001,3919.8105568364263
123,991.0,5453.231273345649
124,2848.0,6464.648971989751
125,19742.0,12703.372568890452
126,3254.0,6480.499115459621
127,1514.0,7558.858535766602
128,5220.0,3028.9223909154534
129,22114.0,6145.291430614889
130,8361.0,17586.25827166438
131,13756.0,8258.926873341203
132,40698.0,7681.358443036675
133,1155.0,12943.950412333012
134,132.0,7300.1642992943525
135,754.0,6748.713215492666
136,1932.0,6976.456204928458
137,5404.0,5782.623483799398
138,4120.0,8560.806958675385
139,621.0,3740.9009730815887
140,1911.0,5146.994258403778
141,1102.0,8302.548032566905
142,3737.0,1690.8706873524932
143,6879.0,1994.7720538899302
144,5575.0,2723.2042200155556
145,1591.0,3052.112870372832
146,4969.0,3426.0482988208532
147,704.0,3424.3397906646132
148,1113.0,2753.9095422029495
149,11627.0,17787.97871363163
150,1839.0,17058.903571993113
151,3610.0000000000005,1935.3876857347786
152,13422.0,12768.440415471792
153,726.0,4819.776899337769
154,1059.0,3671.8736726641655
155,3038.0,2507.570213057101
156,35950.0,2624.5462698712945
157,3103.0,6223.012185074389
158,776.0,7126.957111261785
159,22.0,2339.968071065843
160,536.0,16669.84833523631
161,2764.0,12916.047188058496
162,2488.0,11044.372464373708
163,2616.0,15462.305888295174
164,1961.0,5532.258809112012
165,4364.0,7194.908463895321
166,988.0,2972.6304692849517
167,1649.0,1979.2188482023776
168,882.0,4416.036739528179
169,3036.0,7353.681967571378
170,3409.0,6157.025255478919
171,1071.0,3433.748701095581
172,2742.0,2432.227298948914
173,2153.0,2571.1089469641447
174,2206.0,2344.1239246949553
175,7841.999999999999,2228.4569872803986
176,21109.0,2496.4842524453998
177,1554.0,2084.6602431461215
178,3483.0,2142.435578364879
