,0,1
0,7378.0,6143.320205852389
1,11924.0,6118.613366954029
2,4013.0,6112.037799857557
3,29658.0,5753.4725681990385
4,1810.0,7523.793945878744
5,15166.0,7935.875570490956
6,16541.0,7863.104770988226
7,4326.0,7869.902244344354
8,8008.999999999999,7873.019134566188
9,4775.0,8031.757779404521
10,5176.0,8126.125754415989
11,272.0,8220.12303544581
12,2100.0,8089.966086894274
13,492.99999999999994,6373.575157143176
14,3932.0000000000005,6404.815477468073
15,3123.0,6414.002906747162
16,8807.0,6143.093623407185
17,868.0,6153.477305971086
18,32722.999999999996,5492.523560076952
19,89.0,7930.00143122673
20,3506.0,7944.495055779815
21,13465.0,7971.8133317530155
22,3051.0,7974.329119578004
23,99.0,7873.353269279003
24,18424.0,7877.34758195281
25,3801.9999999999995,8387.897771194577
26,11522.0,8466.689797252417
27,6848.0,8466.689797252417
28,2990.0,6897.080080784857
29,14713.0,6854.146745942533
30,4160.0,6686.671711176634
31,5840.0,6558.41329395771
32,1081.0,6556.822540655732
33,1597.0,6507.572529353201
34,987.0,6107.248110532761
35,4558.0,6107.248110532761
36,453.0,5993.7987478375435
37,4591.0,6001.083394706249
38,4865.0,5999.956859096885
39,2904.0,6083.028020039201
40,3511.0,6123.851119875908
41,6462.0,6129.819633066654
42,2149.0,6347.0365288332105
43,12269.0,6517.92857991159
44,1693.0,6811.974779129028
45,437.0,6807.685866765678
46,1998.9999999999998,6697.296004742384
47,2251.0,6792.046151645482
48,626.0,6335.638539113104
49,3534.0,6339.505744561553
50,9600.0,6339.642629265785
51,1497.0,6361.431528382003
52,2723.0,6359.842475511134
53,7744.000000000001,5832.330911070108
54,3323.0,5813.409789018333
55,2606.0,5814.8194464072585
56,714.0,5767.96066635102
57,13217.0,5249.918802753091
58,6366.0,5767.7714933902025
59,4014.0,5752.471014276147
60,1676.0,5752.519051454961
61,2998.0,5747.632012449205
62,22086.0,5747.632012449205
63,3777.0000000000005,5750.786312155426
64,873.0,5756.506987512112
65,32085.0,5756.506987512112
66,3735.0000000000005,7613.695738583803
67,34407.0,7631.969421491027
68,7185.999999999999,7775.285156175494
69,6567.0,7746.269849956036
70,4099.0,7744.935861751437
71,2012.0,7758.14311017096
72,7385.000000000001,7602.596174523234
73,3204.0,7586.448030501604
74,3492.0,7553.810806021094
75,2413.0,7502.104947090149
76,623.0,7571.081234574318
77,2054.0,5897.21553619951
78,4405.0,5928.124697566032
79,1025.0,5650.1101628392935
80,3119.0,5501.814290545881
81,1737.0,6002.204829022288
82,269.0,5654.1325326263905
83,859.0,5653.588819779456
84,1198.0,5554.709601037204
85,3758.0000000000005,5536.42869129777
86,1864.0,5507.2038069441915
87,22216.0,5490.924729727209
88,3987.0,6791.461203344166
89,8186.999999999999,6787.4681659936905
90,5025.0,6780.960191033781
91,40875.0,6774.483674049377
92,2571.0,7297.032955408096
93,1831.0,7583.479928001761
94,1980.9999999999998,7750.461412638426
95,1716.0,7764.552885234356
96,16.0,7763.899919688702
97,2589.0,7658.780968993902
98,2525.0,7658.780968993902
99,16.0,7640.572752684355
100,2546.0,7665.326778545976
101,9271.0,5793.854831270874
102,2140.0,6185.458589151502
103,176.0,6181.038318485022
104,4779.0,6179.944941282272
105,5123.0,6193.795802876353
106,361.0,6162.800344631076
107,3359.0,6240.881165377796
108,14423.0,6246.755729749799
109,175.0,6475.925380885601
110,13164.0,6474.905122220516
111,2209.0,6454.1096999794245
112,2972.0,6475.108748845756
113,1217.0,6483.136059001088
114,6245.0,6522.980560734868
115,14138.0,6730.4446338787675
116,483.0,6836.55748655647
117,2909.0,6837.085895523429
118,17386.0,6837.345636375248
119,1233.0,6829.975117735565
120,1189.0,6896.5363679379225
121,3741.9999999999995,7175.941855311394
122,7327.000000000001,7079.040237948298
123,991.0,7078.32733220607
124,2848.0,6965.932236798108
125,19742.0,6445.605418898165
126,3254.0,7433.296152070165
127,1514.0,7433.587776005268
128,5220.0,7419.400229051709
129,22114.0,7406.672502204776
130,8361.0,7064.1754943057895
131,13756.0,7076.1533310338855
132,40698.0,7194.5989854335785
133,1155.0,8239.30899964273
134,132.0,8171.818888947368
135,754.0,8078.797655373812
136,1932.0,7524.715579539537
137,5404.0,7524.715579539537
138,4120.0,7524.715579539537
139,621.0,7462.509558513761
140,1911.0,7457.554502263665
141,1102.0,7462.082750305533
142,3737.0,5519.441384524107
143,6879.0,5678.089906513691
144,5575.0,5609.762333497405
145,1591.0,5704.534586004913
146,4969.0,5704.534586004913
147,704.0,5704.534586004913
148,1113.0,5946.304006546736
149,11627.0,5949.053178541362
150,1839.0,6476.588123910129
151,3610.0000000000005,6664.316993609071
152,13422.0,6206.011699959636
153,726.0,6464.715288802981
154,1059.0,6278.086172923446
155,3038.0,6278.086172923446
156,35950.0,6277.5841206386685
157,3103.0,7248.613179594278
158,776.0,7244.98786047101
159,22.0,7190.599571466446
160,536.0,7170.938336774707
161,2764.0,7235.484151005745
162,2488.0,7237.2772556096315
163,2616.0,7235.4969042390585
164,1961.0,7235.4969042390585
165,4364.0,7225.649707689881
166,988.0,5885.351628355682
167,1649.0,5868.081199802458
168,882.0,5849.611117102206
169,3036.0,5845.963692374527
170,3409.0,5815.645855925977
171,1071.0,5829.401918485761
172,2742.0,5834.547848127782
173,2153.0,5845.430607222021
174,2206.0,5845.430607222021
175,7841.999999999999,5442.194625236094
176,21109.0,5517.706519685686
177,1554.0,5956.702142775059
178,3483.0,5944.689447209239
